0		42.3356
0.0088672		42.3356
0.149275		42.3356
0.190047		42.3356
0.237356		42.3356
0.29874		42.3356
0.333083		42.3356
0.367151		42.3356
0.398091		42.3356
0.432504		42.3356
0.461122		42.3356
0.488257		42.3356
0.512001		42.3356
0.53211		42.3356
0.559492		42.3356
0.587802		42.3356
0.613269		42.3356
0.63771		42.3356
0.673327		42.3356
0.711261		42.3356
0.740073		42.3356
0.769		42.3356
0.79716		42.3356
0.826036		42.3356
0.849108		42.3356
0.873878		42.3356
0.896699		42.3356
0.918696		42.3356
0.945691		42.3356
0.969294		42.3356
1.00031		42.3356
1.03398		42.3356
1.06457		42.3356
1.08873		42.3356
1.11994		42.3356
1.14096		42.3356
1.16061		42.3356
1.18079		42.3356
1.20119		42.3356
1.22463		42.3356
1.25223		42.3356
1.27768		42.3356
1.30019		42.3356
1.32492		42.3356
1.34776		42.3356
1.36953		42.3356
1.39532		42.3356
1.41962		42.3356
1.44359		42.3356
1.47347		42.3356
1.49925		42.3356
1.5199		42.3356
1.5401		42.3356
1.56809		42.3356
1.5881		42.3356
1.60808		42.3356
1.62877		42.3356
1.65338		42.3356
1.67913		42.3356
1.70192		42.3356
1.72204		42.3356
1.74472		42.3356
1.76523		42.3356
1.78649		42.3356
1.80724		42.3356
1.82799		42.3356
1.85052		42.3356
1.87708		42.3356
1.8985		42.3356
1.91948		42.3356
1.94036		42.3356
1.96076		42.3356
1.98113		42.3356
2.00206		42.3356
2.02585		42.3356
2.0536		42.3356
2.07939		42.3356
2.10046		42.3356
2.12303		42.3356
2.14381		42.3356
2.16409		42.3356
2.188		42.3356
2.20878		42.3356
2.2295		42.3356
2.25035		42.3356
2.27522		42.3356
2.29873		42.3356
2.32126		42.3356
2.34193		42.3356
2.362		42.3356
2.38237		42.3356
2.40305		42.3356
2.42469		42.3356
2.44799		42.3356
2.47518		42.3356
2.50471		42.3356
2.52777		42.3356
2.5523		42.3356
2.5803		42.3356
2.60035		42.3356
2.62075		42.3356
2.64151		42.3356
2.66253		42.3356
2.69121		42.3356
2.71709		42.3356
2.74174		42.3356
2.76272		42.3356
2.78373		42.3356
2.80857		42.3356
2.82952		42.3356
2.85051		42.3356
2.87338		42.3356
2.89664		42.3356
2.92258		42.3356
2.9448		42.3356
2.96657		42.3356
2.98782		42.3356
3.00914		42.3356
3.03314		42.3356
3.05822		42.3356
3.0799		42.3356
3.10434		42.3356
3.12982		42.3356
3.15026		42.3356
3.17157		42.3356
3.19259		42.3356
3.21341		42.3356
3.23477		42.3356
3.25492		42.3356
3.27527		42.3356
3.3026		42.3356
3.32814		42.3356
3.34862		42.3356
3.36927		42.3356
3.38983		42.3356
3.41084		42.3356
3.43487		42.3356
3.45663		42.3356
3.4828		42.3356
3.5101		42.3356
3.53154		42.3356
3.55589		42.3356
3.58063		42.3356
3.60389		42.3356
3.62786		42.3356
3.65437		42.3356
3.68403		42.3356
3.70884		42.3356
3.73414		42.3356
3.75806		42.3356
3.7787		42.3356
3.80123		42.3356
3.82192		42.3356
3.84246		42.3356
3.86299		42.3356
3.88376		42.3356
3.90698		42.3356
3.93057		42.3356
3.95208		42.3356
3.97309		42.3356
3.99368		42.3356
4.01558		42.3356
4.04023		42.3356
4.06386		42.3356
4.085		42.3356
4.10619		42.3356
4.13079		42.3356
4.15738		42.3356
4.18171		42.3356
4.20288		42.3356
4.22365		42.3356
4.24421		42.3356
4.2652		42.3356
4.28768		42.3356
4.3102		42.3356
4.33518		42.3356
4.36244		42.3356
4.3847		42.3356
4.40772		42.3356
4.43055		42.3356
4.45228		42.3356
4.47554		42.3356
4.49737		42.3356
4.52196		42.3356
4.55155		42.3356
4.57958		42.3356
4.60211		42.3356
4.62424		42.3356
4.64867		42.3356
4.6708		42.3356
4.69314		42.3356
4.71691		42.3356
4.74898		42.3356
4.78128		42.3356
4.80399		42.3356
4.83062		42.3356
4.85655		42.3356
4.88076		42.3356
4.90717		42.3356
4.93033		42.3356
4.96077		42.3356
4.99184		42.3356
5.02148		42.3356
5.05333		42.3356
5.08019		42.3356
5.10408		42.3356
5.12842		42.3356
5.15239		42.3356
5.18079		42.3356
5.20286		42.3356
5.22504		42.3356
5.24672		42.3356
5.27041		42.3356
5.29281		42.3356
5.31499		42.3356
5.33729		42.3356
5.35878		42.3356
5.38288		42.3356
5.40789		42.3356
5.42949		42.3356
5.45114		42.3356
5.49209		42.3356
5.5291		42.3356
5.57138		42.3356
5.61673		42.3356
5.64198		42.3356
5.66604		42.3356
5.68895		42.3356
5.71147		42.3356
5.73578		42.3356
5.76164		42.3356
5.78511		42.3356
5.81552		42.3356
5.8397		42.3356
5.86314		42.3356
5.88612		42.3356
5.90974		42.3356
5.93253		42.3356
5.95813		42.3356
5.98184		42.3356
6.00844		42.3356
6.03685		42.3356
6.06219		42.3356
6.08717		42.3356
6.11456		42.3356
6.13954		42.3356
6.16947		42.3356
6.19967		42.3356
6.23466		42.3356
6.25893		42.3356
6.28245		42.3356
6.31022		42.3356
6.33313		42.3356
6.35858		42.3356
6.38373		42.3356
6.40922		42.3356
6.44143		42.3356
6.46874		42.3356
6.4967		42.3356
6.52055		42.3356
6.55313		42.3356
6.57807		42.3356
6.6007		42.3356
6.62676		42.3356
6.65651		42.3356
6.67842		42.3356
6.70056		42.3356
6.72254		42.3356
6.74714		42.3356
6.76937		42.3356
6.79241		42.3356
6.81427		42.3356
6.83992		42.3356
6.86225		42.3356
6.88334		42.3356
6.90425		42.3356
6.92529		42.3356
6.9461		42.3356
6.96773		42.3356
6.98844		42.3356
7.01002		42.3356
7.03047		42.3356
7.05921		42.3356
7.09021		42.3356
7.11602		42.3356
7.13663		42.3356
7.15722		42.3356
7.17724		42.3356
7.19797		42.3356
7.22096		42.3356
7.24255		42.3356
7.26942		42.3356
7.29195		42.3356
7.31295		42.3356
7.33864		42.3356
7.36099		42.3356
7.38195		42.3356
7.40297		42.3356
7.4242		42.3356
7.44571		42.3356
7.4783		42.3356
7.50401		42.3356
7.52816		42.3356
7.55383		42.3356
7.57846		42.3356
7.601		42.3356
7.62187		42.3356
7.64245		42.3356
7.66521		42.3356
7.68814		42.3356
7.70908		42.3356
7.73411		42.3356
7.75483		42.3356
7.77601		42.3356
7.79677		42.3356
7.81772		42.3356
7.84003		42.3356
7.86278		42.3356
7.88924		42.3356
7.90976		42.3356
7.9306		42.3356
7.95314		42.3356
7.97393		42.3356
7.99416		42.3356
8.0155		42.3356
8.03602		42.3356
8.05724		42.3356
8.08687		42.3356
8.1167		42.3356
8.1376		42.3356
8.15892		42.3356
8.17979		42.3356
8.2014		42.3356
8.22258		42.3356
8.24341		42.3356
8.2641		42.3356
8.29167		42.3356
8.31547		42.3356
8.34168		42.3356
8.36336		42.3356
8.38566		42.3356
8.41221		42.3356
8.43644		42.3356
8.45951		41.6425
8.48765		41.6425
8.51565		42.3356
8.53902		42.3356
8.56641		42.3356
8.58761		42.3356
8.61025		42.3356
8.63227		42.3356
8.65524		41.6425
8.67697		39.1576
8.70681		39.1576
8.73623		39.1576
8.75732		41.6425
8.77775		41.6425
8.79909		41.6425
8.82053		41.6425
8.84082		41.6425
8.86205		41.6425
8.88296		42.3356
8.90787		42.3356
8.93088		41.6425
8.95244		41.6425
8.97282		41.6425
8.99366		41.6425
9.01446		41.6425
9.0351		41.6425
9.06009		41.6425
9.08148		41.6425
9.10264		39.1576
9.13277		41.6425
9.15711		42.3356
9.18033		42.3356
9.20138		42.3356
9.22217		42.3356
9.24321		42.3356
9.26412		42.3356
9.28445		42.3356
9.30589		42.3356
9.33011		39.1576
9.35246		41.6425
9.37338		41.6425
9.39461		41.6425
9.4156		41.6425
9.43606		41.6425
9.45653		42.3356
9.47806		42.3356
9.52318		42.3356
9.57888		42.3356
9.60784		42.3356
9.6326		42.3356
9.65693		42.3356
9.68689		42.3356
9.71329		42.3356
9.74909		42.3356
9.7806		41.6425
9.81067		41.6425
9.83393		42.3356
9.85614		42.3356
9.88355		42.3356
9.90644		42.3356
9.9328		42.3356
9.96625		42.3356
9.99833		42.3356
10.0274		42.3356
10.0568		42.3356
10.0825		42.3356
10.1072		42.3356
10.132		42.3356
10.1577		42.3356
10.1864		42.3356
10.2097		42.3356
10.2306		42.3356
10.252		42.3356
10.273		42.3356
10.2951		42.3356
10.3172		42.3356
10.3383		42.3356
10.3611		42.3356
10.3876		42.3356
10.4095		42.3356
10.4322		42.3356
10.4547		42.3356
10.4762		42.3356
10.4977		42.3356
10.5203		42.3356
10.5437		42.3356
10.5703		42.3356
10.5955		42.3356
10.617		42.3356
10.6387		42.3356
10.66		42.3356
10.682		42.3356
10.7029		42.3356
10.7243		42.3356
10.7468		42.3356
10.7694		42.3356
10.795		42.3356
10.8238		42.3356
10.8451		42.3356
10.8659		42.3356
10.8871		42.3356
10.9083		42.3356
10.9292		42.3356
10.9515		42.3356
10.9727		42.3356
10.9979		42.3356
11.0218		42.3356
11.0429		42.3356
11.0683		42.3356
11.0896		42.3356
11.1163		42.3356
11.14		42.3356
11.1645		42.3356
11.1897		42.3356
11.2213		42.3356
11.2481		42.3356
11.2701		42.3356
11.2935		42.3356
11.3178		42.3356
11.3449		42.3356
11.3682		42.3356
11.3946		42.3356
11.4246		42.3356
11.456		42.3356
11.4775		42.3356
11.5026		42.3356
11.5262		42.3356
11.5576		42.3356
11.582		42.3356
11.6061		42.3356
11.6342		42.3356
11.6631		42.3356
11.6885		42.3356
11.7098		42.3356
11.7315		42.3356
11.7544		42.3356
11.7757		42.3356
11.7991		42.3356
11.8243		42.3356
11.8482		42.3356
11.8695		42.3356
11.8908		42.3356
11.9121		42.3356
11.9347		42.3356
11.9563		42.3356
11.9778		42.3356
11.9992		42.3356
12.0228		42.3356
12.0529		42.3356
12.0753		42.3356
12.0964		42.3356
12.1217		42.3356
12.1458		42.3356
12.1682		42.3356
12.1911		42.3356
12.2122		42.3356
12.2355		42.3356
12.2615		42.3356
12.2841		42.3356
12.3062		42.3356
12.3294		42.3356
12.3506		42.3356
12.3718		42.3356
12.3932		42.3356
12.4151		42.3356
12.4432		42.3356
12.474		42.3356
12.4984		42.3356
12.5212		42.3356
12.5479		42.3356
12.5784		42.3356
12.5995		42.3356
12.6199		42.3356
12.6425		42.3356
12.6672		42.3356
12.6925		42.3356
12.714		42.3356
12.7372		42.3356
12.7588		42.3356
12.7823		42.3356
12.8045		42.3356
12.8252		42.3356
12.8489		42.3356
12.874		42.3356
12.8973		42.3356
12.9203		42.3356
12.9411		42.3356
12.9631		42.3356
12.9842		42.3356
13.0061		42.3356
13.0292		42.3356
13.0571		42.3356
13.083		42.3356
13.1041		42.3356
13.1279		42.3356
13.1504		42.3356
13.1715		42.3356
13.1927		42.3356
13.2147		42.3356
13.2359		42.3356
13.2636		42.3356
13.2894		42.3356
13.3157		42.3356
13.3374		42.3356
13.3592		42.3356
13.3838		42.3356
13.4064		42.3356
13.4312		42.3356
13.4531		42.3356
